"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Vane shear strength (kN/m^2)","Max torque angle (deg)","Penetration direction","Vane rotation rate (deg/s)","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments","Prefix","Principal","Suffix","Full Lithology","Simplified Lithology","Lithology Type","Degree of Consolidation","Lithology Subtype","Expanded Core Type","Latitude (DD)","Longitude (DD)","Water Depth (mbsl)" 
341,"U1421","A",9,"H","3","W",25,68.75,68.683,49.182,47,"X","1","2013-07-23 23:55:59","AVS","SHLF4837991",48331131,"","silty","clast-poor diamict","","silty clast-poor diamict","diamict","sedimentary","indeterminate","other","HLAPC",59.5073316666667,-143.045658333333,"718.47"
344,"U1381","C",1,"H","1","W",66,0.66,0.655,6.993,15,"X","1","2012-10-27 15:35:41","AVS","SHLF4268871",39642021,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","2","W",60,2.1,2.085,10.256,14,"X","1","2012-10-27 16:34:55","AVS","SHLF4268901",39645041,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","3","W",55,3.55,3.524,9.324,15,"X","1","2012-10-27 18:02:22","AVS","SHLF4268931",39650001,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","3","W",55,3.55,3.524,9.324,15,"X","1","2012-10-27 18:02:22","AVS","SHLF4268931",39650001,"","","clayey silt","with biogenic components","clayey silt with biogenic components","silt","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","4","W",95,5.45,5.41,12.354,12,"X","1","2012-10-27 18:07:00","AVS","SHLF4268961",39650541,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","5","W",51,6.51,6.462,15.151,12,"X","1","2012-10-27 18:21:07","AVS","SHLF4268991",39650761,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",1,"H","6","W",4,7.54,7.485,15.85,15,"X","1","2012-10-27 18:47:04","AVS","SHLF4269021",39651811,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","1","W",94,85.04,85.001,110.951,23,"X","1","2012-10-29 13:09:13","AVS","SHLF4275661",39746861,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","2","W",118,86.78,86.669,88.108,24,"X","1","2012-10-29 13:26:33","AVS","SHLF4275691",39746941,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","3","W",102,88.12,87.954,70.859,17,"X","1","2012-10-29 13:35:18","AVS","SHLF4275721",39747661,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","4","W",54,89.14,88.932,67.363,17,"X","1","2012-10-29 13:41:38","AVS","SHLF4275751",39749591,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","5","W",113,91.23,90.935,95.567,23,"X","1","2012-10-29 13:50:09","AVS","SHLF4275781",39750001,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","6","W",97,92.57,92.219,96.965,28,"X","1","2012-10-29 14:01:52","AVS","SHLF4275811",39750081,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",10,"H","7","W",50,93.6,93.207,81.115,19,"X","1","2012-10-29 14:08:26","AVS","SHLF4275841",39750411,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","1","W",112,94.72,94.663,61.303,17,"X","1","2012-10-29 16:44:26","AVS","SHLF4276491",39758611,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","2","W",79,95.89,95.773,31.234,17,"X","1","2012-10-29 16:56:27","AVS","SHLF4276521",39760161,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","3","W",128,97.88,97.662,65.498,12,"X","1","2012-10-29 17:06:10","AVS","SHLF4276551",39760201,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","4","W",68,98.78,98.517,120.741,14,"X","1","2012-10-29 17:20:59","AVS","SHLF4276581",39760581,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","5","W",42,100.02,99.693,131.929,12,"X","1","2012-10-29 18:05:27","AVS","SHLF4276611",39761431,"","nannofossil","carbonate ooze","with sponge spicules","nannofossil carbonate ooze with sponge spicules","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","6","W",105,102.15,101.715,141.486,8,"X","1","2012-10-29 18:05:39","AVS","SHLF4276641",39761441,"","calcareous","clay","with nannofossils","calcareous clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",11,"H","7","W",50,103.1,102.617,145.914,9,"X","1","2012-10-29 18:51:06","AVS","SHLF4276671",39761891,"","calcareous","clay","with nannofossils","calcareous clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","1","W",136,9.46,9.391,14.685,15,"X","1","2012-10-28 00:55:58","AVS","SHLF4269221",39664571,"","","clay","with nannofossils","clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","2","W",110,10.7,10.568,17.249,11,"X","1","2012-10-28 01:53:59","AVS","SHLF4269251",39665311,"","","clay","with nannofossils","clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","3","W",92,12.02,11.82,14.218,19,"X","1","2012-10-28 02:34:52","AVS","SHLF4269281",39665531,"","","silty clay","with nannofossils","silty clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","4","W",100,13.6,13.32,19.58,24,"X","1","2012-10-28 03:11:49","AVS","SHLF4269311",39667891,"","","silty clay","with nannofossils","silty clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","5","W",102,15.12,14.763,22.61,22,"X","1","2012-10-28 03:40:09","AVS","SHLF4269341",39668631,"","","silty clay","with nannofossils","silty clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",2,"H","6","W",105,16.65,16.215,19.58,15,"X","1","2012-10-28 03:40:09","AVS","SHLF4269371",39668641,"","","clay","with nannofossils","clay with nannofossils","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","1","W",119,18.79,18.723,23.542,19,"X","1","2012-10-28 05:56:31","AVS","SHLF4270281",39674661,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","2","W",72,19.82,19.696,23.076,15,"X","1","2012-10-28 06:21:44","AVS","SHLF4270311",39674971,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","3","W",112,21.72,21.49,16.316,16,"X","1","2012-10-28 06:49:22","AVS","SHLF4270341",39676231,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","4","W",110,23.2,22.888,21.444,22,"X","1","2012-10-28 07:10:07","AVS","SHLF4270371",39676341,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","5","W",113,24.73,24.333,26.805,33,"X","1","2012-10-28 07:35:56","AVS","SHLF4270401",39677411,"","","clay","with silt","clay with silt","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",3,"H","6","W",109,26.19,25.712,25.873,26,"X","1","2012-10-28 08:15:17","AVS","SHLF4270431",39677921,"","","clay","","clay","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","1","W",129,28.39,28.318,33.099,12,"X","1","2012-10-28 11:40:54","AVS","SHLF4270861",39684531,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","2","W",100,29.6,29.461,29.602,16,"X","1","2012-10-28 12:09:21","AVS","SHLF4270891",39685731,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","3","W",42,30.52,30.329,29.136,31,"X","1","2012-10-28 12:30:55","AVS","SHLF4270921",39686271,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","4","W",101,32.61,32.303,33.099,9,"X","1","2012-10-28 12:51:33","AVS","SHLF4270951",39686621,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","5","W",79,33.89,33.512,35.896,10,"X","1","2012-10-28 13:18:44","AVS","SHLF4270981",39688361,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","6","W",101,35.61,35.136,45.453,10,"X","1","2012-10-28 13:20:03","AVS","SHLF4271011",39688371,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",4,"H","7","W",52,36.62,36.09,43.588,11,"X","1","2012-10-28 13:35:11","AVS","SHLF4271041",39688611,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","1","W",134,37.94,37.87,38.46,12,"X","1","2012-10-28 15:50:49","AVS","SHLF4271201",39691031,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","2","W",95.5,39.055,38.927,34.73,12,"X","1","2012-10-28 16:06:16","AVS","SHLF4271231",39691711,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","3","W",111,40.73,40.515,31.7,12,"X","1","2012-10-28 16:15:51","AVS","SHLF4271261",39692751,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","4","W",78,41.9,41.625,38.693,10,"X","1","2012-10-28 16:25:04","AVS","SHLF4271291",39692831,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","5","W",45,43.07,42.735,45.453,10,"X","1","2012-10-28 17:49:51","AVS","SHLF4271321",39697361,"","silty","sandy clay","with biogenic components","silty sandy clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","6","W",82,44.94,44.507,45.686,10,"X","1","2012-10-28 17:38:52","AVS","SHLF4271351",39697231,"","silty","sandy claystone","with biogenic components","silty sandy claystone with biogenic components","claystone","sedimentary","consolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",5,"H","7","W",35,45.97,45.484,42.655,10,"X","1","2012-10-28 17:49:51","AVS","SHLF4271381",39697371,"","","clayey silt","with biogenic components","clayey silt with biogenic components","silt","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","1","W",122,47.32,47.255,55.242,8,"X","1","2012-10-28 18:58:21","AVS","SHLF4271771",39699771,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","2","W",51,48.14,48.032,52.445,7,"X","1","2012-10-28 19:13:08","AVS","SHLF4271801",39700441,"","","clayey silt","with biogenic components","clayey silt with biogenic components","silt","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","3","W",110,50.26,50.04,37.994,18,"X","1","2012-10-28 19:34:11","AVS","SHLF4271831",39701431,"","","clayey silt","with biogenic components","clayey silt with biogenic components","silt","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","4","W",72,51.38,51.101,69.228,12,"X","1","2012-10-28 19:42:41","AVS","SHLF4271861",39701491,"","","clayey silt","with biogenic components","clayey silt with biogenic components","silt","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","5","W",28,52.44,52.105,53.611,14,"X","1","2012-10-28 19:57:15","AVS","SHLF4271891",39701771,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","6","W",120,54.86,54.398,52.911,14,"X","1","2012-10-28 20:43:41","AVS","SHLF4271921",39703821,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",6,"H","7","W",9,55.25,54.767,40.091,35,"X","1","2012-10-28 20:53:57","AVS","SHLF4271951",39704231,"","","silty clay","with biogenic components","silty clay with biogenic components","clay","sedimentary","unconsolidated","clastic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",7,"H","2","W",136,58.46,58.301,72.491,40,"X","1","2012-10-29 01:12:38","AVS","SHLF4272981",39711931,"","silty","carbonate ooze","with foraminifera","silty carbonate ooze with foraminifera","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
344,"U1381","C",7,"H","3","W",127,59.87,59.632,42.655,21,"X","1","2012-10-29 01:33:57","AVS","SHLF4273011",39712101,"","silty","carbonate ooze","with foraminifera","silty carbonate ooze with foraminifera","ooze","sedimentary","unconsolidated","biogenic","APC",8.42837833333333,-84.158,"2064.56"
